   1.4374914120707965e-03  -3.9077991040190529e-03   6.5178763825500903e-03  -4.6730370148262120e-03   1.5522825223730672e-03   2.5765945915365101e-03  -2.0704443937327779e-01  -1.6972755021979030e-01   2.9840323879797770e-01  -9.5721176053797452e-04  -6.0790125160331457e-02  -2.0968432357151820e-01  -3.3931166619109096e-02   4.8744328208505357e-03  -7.5617743338430763e-04   1.8102373086692455e-03
  -1.0813298449328259e-05  -2.2187118517083622e-05  -9.9664272738153541e-06   3.9057422059930307e-04  -2.4960389880651223e-05   5.2314869928789102e-06  -9.0952489457364236e-04   7.8159277808813627e-05   6.0866863849864359e-05   6.8708932922669080e-03  -1.7833723923486091e-04  -1.4296647046584282e-03  -1.4436104964857949e-03  -3.2030173024318335e-04   1.6463028911865796e-05  -3.6467148168930381e-05
   4.1150315074666062e-04  -1.1334325828317240e-02   9.7227621428881542e-04   2.5726762923964051e-02  -2.4344847299073331e-03   6.3503688988615821e-04  -1.9653379724612677e-02  -2.3070513641046932e-02  -1.8881097569224400e-02  -8.0952587813303990e-03   5.1158337443384438e-02  -1.2061830651125026e-01  -1.0101550958979240e-01  -5.9763318780450027e-02   2.6932445651230525e-03  -4.7375413315885644e-03
   1.8676644145867114e-05  -1.4918142436792302e-03   2.1681544347853043e-05   2.9215258465128580e-03  -1.6227484418491700e-04  -3.6444115385530299e-06   4.1917707165320758e-04  -2.4697484947400628e-04  -3.2389573211403079e-04  -3.6091735588555620e-04  -1.8125134532371304e-04   6.2391045059215555e-02  -7.7681495673622434e-03  -3.2487914723241277e-03   2.7954566186943699e-04  -4.4289301570956253e-04
   6.9255404110844159e-04  -3.8734911310470355e-02  -1.3581070416198542e-03   8.8771260166088828e-02  -4.2440801706020827e-03   1.8604963036936804e-04   1.7379455120379413e-02   1.1523169627975579e-02   1.0213466015980596e-02  -2.0846570539894305e-02  -2.7484633862518364e-02  -4.4888912176376911e-01   3.9659235758285682e-01  -2.4978361826629525e-01   1.8157159107817122e-02  -2.4255480520700510e-02
  -7.4947682736933245e-05  -2.5055794413525023e-02  -1.9796755847965768e-03   6.7593715532777904e-02  -1.8077070244308302e-03  -5.1202893108184995e-04   1.7277840582212795e-02   1.6544423078857375e-02   1.4130837871125174e-02  -5.7553689722194320e-03  -2.8713362741906317e-02  -2.7971872813511928e-01  -2.3977733096566348e-01   1.9916792997968291e-01  -1.4920355070669253e-02   1.6363116954445960e-02
  -6.7940610508531124e-04   9.6108297328041641e-03  -3.3600065899488127e-04  -1.6800027419708091e-04   9.4828557467878318e-04   1.0709065954777766e-02   4.0872364223267471e-01  -7.8024391758994754e-02  -3.2111373028224888e-01  -1.0870609491128903e-01  -6.1423209901173677e-02   1.3292167431719645e-01   3.1729837216985961e-02   2.7294154504959849e-02  -2.4653086524006548e-04   7.6231416400737359e-04
   4.9401980495063778e-04  -2.0750310538697157e-03   9.0335229048866574e-04  -3.0756269878049532e-04   4.2060353659720941e-05   2.0974022682771283e-03  -2.6479147131964007e-02   3.3793373413937972e-01  -2.2362145223114391e-02   4.7997267292435534e-03  -5.5434110762260357e-03  -2.6443215058022055e-02  -2.1337451791683484e-03  -2.5717099046192091e-03  -7.2951957870665584e-05   1.1041972302475999e-04
   1.6419793286515422e-03  -9.4276598952931796e-03   1.0110947547694513e-03  -8.0514412330877621e-04   1.9027709189458838e-03   1.5961833788278878e-02  -3.1789342038304275e-01  -2.0665846343223471e-01   4.1470560605762208e-01   2.6608963290904352e-02  -6.7128108619594645e-02  -2.2239353291271802e-01   5.1805753691318149e-04   3.3176391381287612e-02  -1.7235945504087222e-03   3.1122900529101413e-03
   8.5391903832781577e-05   1.3719438640994916e-03   9.2508229874999016e-05   1.2968312867974301e-04  -1.3774699775635730e-04   1.3101979592698271e-03  -1.8277202117039572e-02  -1.0384283109574824e-04   2.4975151362505751e-03   9.3136232702010727e-02   1.3005522072951229e-03  -1.4627117028132434e-02   1.3271414502601866e-03  -7.8215530158571977e-03   3.9783365761900357e-04  -5.3485685973667367e-04
   5.6762231615358556e-04  -2.1578231159261221e-03   1.4701010739238187e-04   2.2767456634948430e-03  -3.7545820206084891e-03   8.0841150635534032e-03  -6.7511413329352080e-02  -5.9615011797586541e-02  -6.0146964686191344e-02  -1.4076145267379181e-02   1.4890434308187353e-01  -9.0337550695865618e-02  -1.1998191566717960e-01  -9.3818199941946304e-02   1.2057891180771579e-03  -3.5304624876793312e-03
   4.6127490898904006e-05  -9.8477388437784937e-04   8.4613797640425035e-05  -3.4600897162011815e-04   4.6504948675138616e-05   1.6252913073276252e-04  -1.4634066663537571e-03  -7.0198398436062957e-04   1.9582860160883246e-04  -1.3899594718642301e-04  -2.4724104409194975e-04   1.8668418934481953e-01  -4.0759173808626375e-03  -1.3607326537620470e-03   8.1381498888525501e-05  -6.1804407485668261e-05
   5.9416529198807214e-07  -6.8118086790881565e-04   7.9662664427364958e-05  -2.2767371868212693e-04   2.8800536722509883e-04   4.4665043129516721e-04  -3.9149475136104755e-03  -4.5751547043634057e-04   2.6650697260463267e-03  -5.3730827945527859e-04  -1.7236782116380881e-03  -5.8912002400827342e-03   1.0269253086944949e-01  -2.2901536399500610e-02   3.2234413189012874e-03  -3.5995726570096764e-03
  -5.0721070475543340e-05   3.4108392364018886e-04  -5.2205701428999403e-05  -3.5304381765016328e-04   2.3618277056367733e-04   1.0369704851768219e-04  -1.4836342013993444e-03   7.5521588676707237e-04   2.4383900737013214e-03   8.6531174009752082e-04  -2.3531004521835023e-03  -6.1793037906245248e-04  -1.9468255024311883e-02   4.8099241757536139e-02  -2.3286370965997249e-03   2.9020784741800917e-03
  -3.2826817680907137e-06  -4.1966395697488343e-03   5.7891594687708215e-05  -1.5789490451511093e-03   7.6909108402680296e-02  -3.3655394626949413e-05   3.1672332782437420e-03   2.3985962886028485e-03   2.8877384967316805e-03  -4.0820101638371076e-03  -7.6241716372745464e-03   1.5124254141397270e-03   1.2514635915682465e-01  -7.9560812877916082e-02   1.1674287643741805e-02  -6.8256385513512749e-02
  -2.1468849189647165e-04  -1.2781232848088674e-03  -2.7401410769038769e-04  -3.0550043655189810e-03   6.2501325263789403e-02  -3.1343604947983126e-04   3.5981036794529853e-03   5.3295520005435760e-03   6.6565128689114531e-03   2.5274576028082498e-03  -1.2139650079745594e-02   1.7654234721061212e-02  -7.9999063099686685e-02   9.1283302463379554e-02  -5.4107698317513560e-02   1.9007517733657851e-02
  -2.3535173617082149e-03   1.5859147017208270e-02  -1.2558060952244927e-03   8.4759655726379364e-04  -9.1480147618495423e-04  -9.2075300156424338e-03   5.0772338792571314e-01   4.9822180418769863e-03  -5.0971645036962787e-01  -1.1708554114181574e-01   1.6779016486625897e-02   2.8654031094032639e-01   2.6438663504187547e-02  -1.9309283626045858e-02   1.7303865593101633e-03  -2.4915053382771365e-03
   5.2058962919332842e-04  -2.4985337510851652e-03   8.0521144698313596e-04  -3.9814504320074585e-04  -9.6532093457549117e-05   5.4956248574126369e-04  -1.6713090230427104e-02   2.2629521418479914e-01  -2.1720132274956457e-02   6.2329272775330687e-03   1.8208226848688263e-03  -1.4023507708019320e-02  -5.0007379525317574e-03  -6.2959563802889220e-03   1.4928215778266176e-04  -2.2500573089772872e-04
  -8.2543600398755062e-03   6.4493284273024976e-02  -7.9816590890121816e-03   2.1923050643110856e-02  -9.4131825431809232e-05  -3.1428220447449976e-03   7.1210203827033774e-02   4.6972273959574928e-01   3.3410034507752739e-01  -6.0153999533615163e+00   4.6919267080342403e-01   1.5088375879257598e-01   4.6793574921871334e-01  -1.8552831749627355e-01   2.8642636686535494e-02  -3.3649454044179371e-02
  -5.1191516889734799e-02   2.6953642383252724e-01  -4.2734415914837488e-02  -1.8776315148881065e-02   2.2361714871514324e-02  -3.3489765338244264e-02  -2.1288568907987665e-01   1.0498678341886545e+00   4.5557704757595185e-01   5.3881866156493829e-01  -5.6105641431792297e-01   9.7912633357259360e-01   5.6355701048824491e-01   7.9604181018790776e-01  -2.2943057482044164e-02   3.9684185089183879e-02
   4.0226075566465058e-04   4.2573148992837186e-02   1.2322330209342232e-03   2.8710136719223362e-02  -6.2177622235561170e-02   2.8730112363206016e-04   1.9515531990192944e-02   2.2940156261837204e-02   2.0343348995914851e-02   5.0017141425274846e-03  -5.4781158418645788e-02  -2.8969223847228376e-01   2.8960078154476593e-01   4.4111742842976705e-02  -2.4395045053930996e-02  -1.2534983704180595e-02
  -8.3083173223481264e-03   4.5575513065075736e-03   8.5893185543860461e-03   1.3499747730859555e-02   4.9690821877980016e-03  -6.4285351847486393e-04  -1.6243959374223394e-02  -1.7391671646137109e-03   5.8296981075379019e-04   1.2808025523288118e-02   1.6682319799543786e-02  -6.7575751022201522e-02  -4.5682696185879737e-02  -7.2320498846236720e-03   2.6726742129381718e-03   3.1852878882473979e-04
   5.0535493165863640e-03   3.7490086892216215e-03   3.7836259949224392e-03  -1.1184828688787904e-03   5.4988692969440238e-04  -8.8780410193735997e-03  -3.7880385349359939e-02   1.3521935240516793e-02   2.3031120008674553e-02  -1.2341690675782861e-03   1.2828007868365051e-02   1.0110829669229515e-01  -5.0871069938150569e-02   2.6974366492709203e-02  -1.1919308313927120e-03   1.7399697924614234e-03
  -1.0142901777353906e-04  -1.8957342904435308e-03  -1.3589392548545915e-04  -2.2219908563727003e-03  -5.6746919892779003e-02  -1.6754038344224262e-04   2.2499032656631856e-03   3.2290932474682808e-03   4.2434715759265308e-03   1.0290888309124127e-03  -7.8976587032232367e-03   1.1630724950681900e-02  -2.7936707301176016e-02   4.3103393105769994e-02   5.9781403540105726e-01   5.1502546557764584e-01
  -1.7074682699370585e-04   2.6727316385737488e-03   2.5547971034927184e-03  -9.2586767521627839e-03   3.8243792051588319e-03   1.4069099419054799e-04  -3.2927329095127085e-02  -3.6057081030646393e-02  -3.3465026015508402e-02  -2.0535439319627397e-03   2.2924505397308146e-02   1.9010370749007613e-01   1.0280212442279433e+00   1.6359155328957664e-01  -2.5829305350782740e-02   3.3794016509339796e-02
   8.7087611172747016e-05   4.6254270894760339e-03   1.0314558721370775e-03  -3.0376417802427435e-03  -1.2054516987421247e-03   4.8558057958212865e-04  -1.9295943038661195e-02  -2.3058403409334585e-02  -2.3110118855489904e-02  -1.4898561824732941e-02   4.8210335447899273e-03   9.4353178332498878e-03  -3.7362777645431375e-02   1.1264575394640841e+00   2.4454244323669952e-02  -3.0559003560951311e-02
   1.2392761028344270e-04   4.1768500927048795e-03   5.9629356495193264e-05   9.8651813937467459e-04   1.4912731120951519e-03   1.0582612802977835e-04   2.5884640408547705e-03   1.7227199840658340e-03   1.6779029033239577e-03  -1.0908429227752020e-03  -4.5066495447082739e-03  -1.3204294487308739e-02   4.3702497286827596e-03   2.4103812093522483e-03   3.2113401177136849e-04   6.4121779606974552e-04
   2.8144228289788610e-05   2.3515609393208563e-03  -1.6217087723763629e-04   1.7216827090137960e-03   5.8319793434349161e-04  -8.3170958478116758e-05  -5.3635205419445033e-03  -3.9291156925506127e-03  -4.3887076059864038e-03   8.1996958636771974e-03   9.0843652805796468e-03  -1.3233655507468127e-02   3.9341235138359770e-02  -3.6418569213271107e-02   6.4653465195973368e-03  -7.3189924960847608e-03
  -1.5797034032338387e-05   5.3793647483856887e-03  -3.0758049938279782e-04   1.8385267676475977e-03   1.5026482553510544e-04   2.6128308086484063e-05  -8.2245491024965263e-03  -6.8027782267562828e-03  -8.0624615112992633e-03   5.5255743989004250e-03   1.7955778722236335e-02  -1.3187799531580075e-02  -4.7754669484130784e-02   1.4441231232074400e-02  -4.7810802945640147e-03   5.9085747483848244e-03
   3.5632137083489109e-06   1.6933925861541531e-04   1.7137108702342082e-05   1.5165477588026852e-04  -2.2081686564907815e-05   1.4706108446689733e-05  -7.6182835065975675e-05  -1.2247845164739451e-05  -4.5039368929302605e-06  -5.9713544745794313e-05  -1.9222520574656244e-04   3.5341478616013652e-02  -1.1378010595516940e-03  -5.8692351822520021e-04   4.0005042773049839e-05  -6.2563120228499334e-05
   1.6113596896028769e-03  -5.1346913282899746e-02  -1.8419079665115180e-03   3.9865606514164618e-02   1.0153236152250122e-02  -9.0774768592429510e-04   3.0122645654847152e-03   9.8555023348567070e-03   3.5766347455773386e-03   1.2533445302748620e-03  -2.0948689108665854e-02  -6.8593056106650049e-02   1.3591571480776823e-01   1.9579192169467494e-01  -7.8268264828674165e-03   1.6432763685599438e-02
